name,link,rdf_link
Julius V Turian,https://profiles.rush.edu/profile/200973,https://profiles.rush.edu/profile/200973/200973.rdf
Jason Scott Turner,https://profiles.rush.edu/profile/1128927,https://profiles.rush.edu/profile/1128927/1128927.rdf
Joanna C Tylka,https://profiles.rush.edu/profile/448413,https://profiles.rush.edu/profile/448413/448413.rdf
Ozuru  Ukoha,https://profiles.rush.edu/profile/15948865,https://profiles.rush.edu/profile/15948865/15948865.rdf
Lydia Usha,https://profiles.rush.edu/profile/204690,https://profiles.rush.edu/profile/204690/204690.rdf
Celalettin  Ustun,https://profiles.rush.edu/profile/14507763,https://profiles.rush.edu/profile/14507763/14507763.rdf
Emily C Vafek,https://profiles.rush.edu/profile/15948866,https://profiles.rush.edu/profile/15948866/15948866.rdf
Leonard A Valentino,https://profiles.rush.edu/profile/15948867,https://profiles.rush.edu/profile/15948867/15948867.rdf
Latha Valluripalli Soorya,https://profiles.rush.edu/profile/200969,https://profiles.rush.edu/profile/200969/200969.rdf
Elizabeth R Van Opstal,https://profiles.rush.edu/profile/204691,https://profiles.rush.edu/profile/204691/204691.rdf
Jonathon  Van Schelt,https://profiles.rush.edu/profile/14506935,https://profiles.rush.edu/profile/14506935/14506935.rdf
David H Van Thiel,https://profiles.rush.edu/profile/15948868,https://profiles.rush.edu/profile/15948868/15948868.rdf
Sara  VandenBranden,https://profiles.rush.edu/profile/15948245,https://profiles.rush.edu/profile/15948245/15948245.rdf
Laura  Vanpuymbrouck,https://profiles.rush.edu/profile/1227447,https://profiles.rush.edu/profile/1227447/1227447.rdf
Alexandra  Vardouniotis,https://profiles.rush.edu/profile/14507661,https://profiles.rush.edu/profile/14507661/14507661.rdf
Peter  Varga,https://profiles.rush.edu/profile/15948902,https://profiles.rush.edu/profile/15948902/15948902.rdf
Alejandro  Vargas,https://profiles.rush.edu/profile/14507662,https://profiles.rush.edu/profile/14507662/14507662.rdf
Arya G Varthi,https://profiles.rush.edu/profile/15948869,https://profiles.rush.edu/profile/15948869/15948869.rdf
Mona  Vashi,https://profiles.rush.edu/profile/14507178,https://profiles.rush.edu/profile/14507178/14507178.rdf
Octavio A Vega,https://profiles.rush.edu/profile/14507233,https://profiles.rush.edu/profile/14507233/14507233.rdf
Jose M Velasco,https://profiles.rush.edu/profile/14506936,https://profiles.rush.edu/profile/14506936/14506936.rdf
Jennifer C Ventrelle,https://profiles.rush.edu/profile/204693,https://profiles.rush.edu/profile/204693/204693.rdf
Michelle L Ventura,https://profiles.rush.edu/profile/448488,https://profiles.rush.edu/profile/448488/448488.rdf
Parameswaran Venugopal,https://profiles.rush.edu/profile/204585,https://profiles.rush.edu/profile/204585/204585.rdf
Nikhil Verma,https://profiles.rush.edu/profile/200937,https://profiles.rush.edu/profile/200937/200937.rdf
Jane  Vernik,https://profiles.rush.edu/profile/15948870,https://profiles.rush.edu/profile/15948870/15948870.rdf
Ernesto J Villegas,https://profiles.rush.edu/profile/14506745,https://profiles.rush.edu/profile/14506745/14506745.rdf
David L Vines,https://profiles.rush.edu/profile/204694,https://profiles.rush.edu/profile/204694/204694.rdf
Vanee V Virasch,https://profiles.rush.edu/profile/14507519,https://profiles.rush.edu/profile/14507519/14507519.rdf
Amarjit S Virdi,https://profiles.rush.edu/profile/204695,https://profiles.rush.edu/profile/204695/204695.rdf
Sumeet  Virmani,https://profiles.rush.edu/profile/14507458,https://profiles.rush.edu/profile/14507458/14507458.rdf
Jessica Vlaming,https://profiles.rush.edu/profile/521367,https://profiles.rush.edu/profile/521367/521367.rdf
Bridget L Voigt,https://profiles.rush.edu/profile/14507702,https://profiles.rush.edu/profile/14507702/14507702.rdf
Robin Voigt-Zuwala,https://profiles.rush.edu/profile/204696,https://profiles.rush.edu/profile/204696/204696.rdf
Annabelle Santos Volgman,https://profiles.rush.edu/profile/204697,https://profiles.rush.edu/profile/204697/204697.rdf
Beth A Volin,https://profiles.rush.edu/profile/204698,https://profiles.rush.edu/profile/204698/204698.rdf
Srinivas Vourganti,https://profiles.rush.edu/profile/448295,https://profiles.rush.edu/profile/448295/448295.rdf
Chau M Vu,https://profiles.rush.edu/profile/15948923,https://profiles.rush.edu/profile/15948923/15948923.rdf
Brian L Wagenaar,https://profiles.rush.edu/profile/15948871,https://profiles.rush.edu/profile/15948871/15948871.rdf
Amy E Wagenfeld,https://profiles.rush.edu/profile/15948872,https://profiles.rush.edu/profile/15948872/15948872.rdf
Carl M Wahlstrom,https://profiles.rush.edu/profile/15948873,https://profiles.rush.edu/profile/15948873/15948873.rdf
Cynthia M Waickus,https://profiles.rush.edu/profile/204699,https://profiles.rush.edu/profile/204699/204699.rdf
Allison L Wainer,https://profiles.rush.edu/profile/204700,https://profiles.rush.edu/profile/204700/204700.rdf
Allison L Wainer,https://profiles.rush.edu/profile/448375,https://profiles.rush.edu/profile/448375/448375.rdf
Joyce Anne  Wainio,https://profiles.rush.edu/profile/14506937,https://profiles.rush.edu/profile/14506937/14506937.rdf
Rose  Walczak,https://profiles.rush.edu/profile/14507332,https://profiles.rush.edu/profile/14507332/14507332.rdf
Sara J Wallace,https://profiles.rush.edu/profile/15948920,https://profiles.rush.edu/profile/15948920/15948920.rdf
David L Walner,https://profiles.rush.edu/profile/15948874,https://profiles.rush.edu/profile/15948874/15948874.rdf
Amy C. Walsh,https://profiles.rush.edu/profile/29061478,https://profiles.rush.edu/profile/29061478/29061478.rdf
Beth L Walsh,https://profiles.rush.edu/profile/15948875,https://profiles.rush.edu/profile/15948875/15948875.rdf
Dian Wang,https://profiles.rush.edu/profile/200974,https://profiles.rush.edu/profile/200974/200974.rdf
Dian Wang,https://profiles.rush.edu/profile/448292,https://profiles.rush.edu/profile/448292/448292.rdf
Emily Q Wang,https://profiles.rush.edu/profile/204703,https://profiles.rush.edu/profile/204703/204703.rdf
Kenny Lee Wang,https://profiles.rush.edu/profile/15948958,https://profiles.rush.edu/profile/15948958/15948958.rdf
Lai Wang,https://profiles.rush.edu/profile/204701,https://profiles.rush.edu/profile/204701/204701.rdf
Tianhao  Wang,https://profiles.rush.edu/profile/1204870,https://profiles.rush.edu/profile/1204870/1204870.rdf
Vincent M Wang,https://profiles.rush.edu/profile/15948876,https://profiles.rush.edu/profile/15948876/15948876.rdf
Yanling  Wang,https://profiles.rush.edu/profile/1204872,https://profiles.rush.edu/profile/1204872/1204872.rdf
Zhenxin Wang,https://profiles.rush.edu/profile/204702,https://profiles.rush.edu/profile/204702/204702.rdf
Kirsten  Warner,https://profiles.rush.edu/profile/14507003,https://profiles.rush.edu/profile/14507003/14507003.rdf
Surbhi  Warrior,https://profiles.rush.edu/profile/29061479,https://profiles.rush.edu/profile/29061479/29061479.rdf
Monnie  Wasse,https://profiles.rush.edu/profile/14507180,https://profiles.rush.edu/profile/14507180/14507180.rdf
Brian  Waterman,https://profiles.rush.edu/profile/15948911,https://profiles.rush.edu/profile/15948911/15948911.rdf
Thomas  Webb,https://profiles.rush.edu/profile/15948877,https://profiles.rush.edu/profile/15948877/15948877.rdf
Kathleen Weber,https://profiles.rush.edu/profile/204597,https://profiles.rush.edu/profile/204597/204597.rdf
Stephanie L Weddle,https://profiles.rush.edu/profile/14507459,https://profiles.rush.edu/profile/14507459/14507459.rdf
Ann  Wehmeyer,https://profiles.rush.edu/profile/15948878,https://profiles.rush.edu/profile/15948878/15948878.rdf
Kaitlyn M Weidenbach,https://profiles.rush.edu/profile/15948879,https://profiles.rush.edu/profile/15948879/15948879.rdf
Robert A Weinstein,https://profiles.rush.edu/profile/204709,https://profiles.rush.edu/profile/204709/204709.rdf
Norman  Weinzweig,https://profiles.rush.edu/profile/14507225,https://profiles.rush.edu/profile/14507225/14507225.rdf
David J Weiss,https://profiles.rush.edu/profile/15948880,https://profiles.rush.edu/profile/15948880/15948880.rdf
Ronald S Weiss,https://profiles.rush.edu/profile/14507333,https://profiles.rush.edu/profile/14507333/14507333.rdf
Tyler  Weiss,https://profiles.rush.edu/profile/14507496,https://profiles.rush.edu/profile/14507496/14507496.rdf
John S Weitzner,https://profiles.rush.edu/profile/448474,https://profiles.rush.edu/profile/448474/448474.rdf
Adrienne J Wells,https://profiles.rush.edu/profile/15948881,https://profiles.rush.edu/profile/15948881/15948881.rdf
Joao P Werneck-De Castro,https://profiles.rush.edu/profile/204710,https://profiles.rush.edu/profile/204710/204710.rdf
Brianna  Werner,https://profiles.rush.edu/profile/14507703,https://profiles.rush.edu/profile/14507703/14507703.rdf
Jennifer  Weuve,https://profiles.rush.edu/profile/15948882,https://profiles.rush.edu/profile/15948882/15948882.rdf
Steven  White,https://profiles.rush.edu/profile/15948883,https://profiles.rush.edu/profile/15948883/15948883.rdf
William L Whittier,https://profiles.rush.edu/profile/204711,https://profiles.rush.edu/profile/204711/204711.rdf
William L Whittier,https://profiles.rush.edu/profile/448512,https://profiles.rush.edu/profile/448512/448512.rdf
R. Mark Wiet,https://profiles.rush.edu/profile/204713,https://profiles.rush.edu/profile/204713/204713.rdf
JoEllen Wilbur,https://profiles.rush.edu/profile/29679,https://profiles.rush.edu/profile/29679/29679.rdf
John A Wiley,https://profiles.rush.edu/profile/14506939,https://profiles.rush.edu/profile/14506939/14506939.rdf
Brett Williams,https://profiles.rush.edu/profile/448545,https://profiles.rush.edu/profile/448545/448545.rdf
David L Williams,https://profiles.rush.edu/profile/204562,https://profiles.rush.edu/profile/204562/204562.rdf
Joel Williams,https://profiles.rush.edu/profile/14506940,https://profiles.rush.edu/profile/14506940/14506940.rdf
Kenya M Williams,https://profiles.rush.edu/profile/14507005,https://profiles.rush.edu/profile/14507005/14507005.rdf
Adam  Wilson,https://profiles.rush.edu/profile/204715,https://profiles.rush.edu/profile/204715/204715.rdf
Brittany M. Wilson,https://profiles.rush.edu/profile/14507704,https://profiles.rush.edu/profile/14507704/14507704.rdf
Burgess C Wilson,https://profiles.rush.edu/profile/15948884,https://profiles.rush.edu/profile/15948884/15948884.rdf
Robert S Wilson,https://profiles.rush.edu/profile/448289,https://profiles.rush.edu/profile/448289/448289.rdf
Markus A Wimmer,https://profiles.rush.edu/profile/200941,https://profiles.rush.edu/profile/200941/200941.rdf
Amy K Winston,https://profiles.rush.edu/profile/14507666,https://profiles.rush.edu/profile/14507666/14507666.rdf
Robert J Wolf,https://profiles.rush.edu/profile/15948885,https://profiles.rush.edu/profile/15948885/15948885.rdf
Yvonne Wolny,https://profiles.rush.edu/profile/448491,https://profiles.rush.edu/profile/448491/448491.rdf
Emily  Wolodiger,https://profiles.rush.edu/profile/14506748,https://profiles.rush.edu/profile/14506748/14506748.rdf
Sarah Y Won,https://profiles.rush.edu/profile/448544,https://profiles.rush.edu/profile/448544/448544.rdf
Mary W Wood-Molo,https://profiles.rush.edu/profile/448475,https://profiles.rush.edu/profile/448475/448475.rdf
Julie Worley,https://profiles.rush.edu/profile/204717,https://profiles.rush.edu/profile/204717/204717.rdf
Megan M Worthington,https://profiles.rush.edu/profile/14507183,https://profiles.rush.edu/profile/14507183/14507183.rdf
Karen L Wright,https://profiles.rush.edu/profile/204718,https://profiles.rush.edu/profile/204718/204718.rdf
Robert B Wright,https://profiles.rush.edu/profile/448392,https://profiles.rush.edu/profile/448392/448392.rdf
James K Wyatt,https://profiles.rush.edu/profile/204719,https://profiles.rush.edu/profile/204719/204719.rdf
Robert W. Wysocki,https://profiles.rush.edu/profile/200939,https://profiles.rush.edu/profile/200939/200939.rdf
Guozhi Xiao,https://profiles.rush.edu/profile/204534,https://profiles.rush.edu/profile/204534/204534.rdf
Wenlu W Xiong,https://profiles.rush.edu/profile/2473433,https://profiles.rush.edu/profile/2473433/2473433.rdf
Jiageng  Xu,https://profiles.rush.edu/profile/15948956,https://profiles.rush.edu/profile/15948956/15948956.rdf
Jishu  Xu,https://profiles.rush.edu/profile/14506943,https://profiles.rush.edu/profile/14506943/14506943.rdf
Xiulong  Xu,https://profiles.rush.edu/profile/15948886,https://profiles.rush.edu/profile/15948886/15948886.rdf
Lei  Yan,https://profiles.rush.edu/profile/15948234,https://profiles.rush.edu/profile/15948234/15948234.rdf
Chunhui  Yang,https://profiles.rush.edu/profile/15948887,https://profiles.rush.edu/profile/15948887/15948887.rdf
Jingyun  Yang,https://profiles.rush.edu/profile/2473427,https://profiles.rush.edu/profile/2473427/2473427.rdf
Weidong Yang,https://profiles.rush.edu/profile/448374,https://profiles.rush.edu/profile/448374/448374.rdf
Adam Yanke,https://profiles.rush.edu/profile/200940,https://profiles.rush.edu/profile/200940/200940.rdf
Janet  Yarboi,https://profiles.rush.edu/profile/14506944,https://profiles.rush.edu/profile/14506944/14506944.rdf
Marsha E Yelen,https://profiles.rush.edu/profile/14254683,https://profiles.rush.edu/profile/14254683/14254683.rdf
Aparna  Yellapa,https://profiles.rush.edu/profile/15948953,https://profiles.rush.edu/profile/15948953/15948953.rdf
Elizabeth  Yepez,https://profiles.rush.edu/profile/14506751,https://profiles.rush.edu/profile/14506751/14506751.rdf
Haritha  Yepuri,https://profiles.rush.edu/profile/15949010,https://profiles.rush.edu/profile/15949010/15949010.rdf
Mark A Yoder,https://profiles.rush.edu/profile/204723,https://profiles.rush.edu/profile/204723/204723.rdf
Kenneth  Yokosawa,https://profiles.rush.edu/profile/448534,https://profiles.rush.edu/profile/448534/448534.rdf
Elda P Yonan,https://profiles.rush.edu/profile/15948888,https://profiles.rush.edu/profile/15948888/15948888.rdf
Jongwon  Yoo,https://profiles.rush.edu/profile/14506945,https://profiles.rush.edu/profile/14506945/14506945.rdf
Sloane L York,https://profiles.rush.edu/profile/204724,https://profiles.rush.edu/profile/204724/204724.rdf
Adam  Young,https://profiles.rush.edu/profile/448432,https://profiles.rush.edu/profile/448432/448432.rdf
Jonathan  Young,https://profiles.rush.edu/profile/15948229,https://profiles.rush.edu/profile/15948229/15948229.rdf
Lei Yu,https://profiles.rush.edu/profile/197277,https://profiles.rush.edu/profile/197277/197277.rdf
Elif  Yucebay,https://profiles.rush.edu/profile/14506752,https://profiles.rush.edu/profile/14506752/14506752.rdf
Antonia Zaferiou,https://profiles.rush.edu/profile/521369,https://profiles.rush.edu/profile/521369/521369.rdf
John M Zajecka,https://profiles.rush.edu/profile/204726,https://profiles.rush.edu/profile/204726/204726.rdf
Alyson K. Zalta,https://profiles.rush.edu/profile/200970,https://profiles.rush.edu/profile/200970/200970.rdf
Melissa M Zammichieli,https://profiles.rush.edu/profile/15948241,https://profiles.rush.edu/profile/15948241/15948241.rdf
Enrique  Zaragoza,https://profiles.rush.edu/profile/14506753,https://profiles.rush.edu/profile/14506753/14506753.rdf
Anthony M Zelazny,https://profiles.rush.edu/profile/204727,https://profiles.rush.edu/profile/204727/204727.rdf
John C Zeyer,https://profiles.rush.edu/profile/15948917,https://profiles.rush.edu/profile/15948917/15948917.rdf
Chunxiang (Kevin)  Zhang,https://profiles.rush.edu/profile/15948890,https://profiles.rush.edu/profile/15948890/15948890.rdf
Lijuan Zhang,https://profiles.rush.edu/profile/448358,https://profiles.rush.edu/profile/448358/448358.rdf
Wanna  Zhang,https://profiles.rush.edu/profile/14507526,https://profiles.rush.edu/profile/14507526/14507526.rdf
Lan Zhao,https://profiles.rush.edu/profile/204535,https://profiles.rush.edu/profile/204535/204535.rdf
Heming Zhen,https://profiles.rush.edu/profile/204728,https://profiles.rush.edu/profile/204728/204728.rdf
Qiping  Zheng,https://profiles.rush.edu/profile/15948891,https://profiles.rush.edu/profile/15948891/15948891.rdf
Jingsong  Zhou,https://profiles.rush.edu/profile/15948892,https://profiles.rush.edu/profile/15948892/15948892.rdf
